CODE,REGION,OPERATOR,LAC,CELL,NAME,X_LONGITUDE,Y_LATITUDE,TYPE,ADDRESS
401,8,1,6262,6995,3G_TAR_sarykemer-6995,71.5111084,43.0155563,3G,"Жамбылская обл., Байзакский р-н, а. Сарыкемер, вышка ЖЭС"
401,8,1,6262,6996,3G_TAR_sarykemer-6996,71.5111084,43.0155563,3G,"Жамбылская обл., Байзакский р-н, а. Сарыкемер, вышка ЖЭС"
401,8,1,6260,51478,3G_TAR_kommash-51478,71.3930588,42.9100571,3G,"г. Тараз, ул. Капал, 62"
401,8,1,6260,51479,3G_TAR_kommash-51479,71.3930588,42.9100571,3G,"г. Тараз, ул. Капал, 62"
401,8,1,6260,51470,3G_TAR_kommash-51470,71.3930588,42.9100571,3G,"г. Тараз, ул. Капал, 62"
401,8,1,6260,51477,3G_TAR_kommash-51477,71.3930588,42.9100571,3G,"г. Тараз, ул. Капал, 62"
401,8,1,6260,51475,3G_TAR_kommash-51475,71.3930588,42.9100571,3G,"г. Тараз, ул. Капал, 62"
401,8,1,6260,51476,3G_TAR_kommash-51476,71.3930588,42.9100571,3G,"г. Тараз, ул. Капал, 62"
401,8,1,3266,52088,3G_TAR_zhibek-52088,73.1686707,42.8719711,3G,"Жамбылская обл., Меркенский р-н, а. Мерке, ул. Исмаилова, 200"
401,8,1,3266,52089,3G_TAR_zhibek-52089,73.1686707,42.8719711,3G,"Жамбылская обл., Меркенский р-н, а. Мерке, ул. Исмаилова, 200"
401,8,1,3266,52080,3G_TAR_zhibek-52080,73.1686707,42.8719711,3G,"Жамбылская обл., Меркенский р-н, а. Мерке, ул. Исмаилова, 200"
401,8,1,3266,52087,3G_TAR_zhibek-52087,73.1686707,42.8719711,3G,"Жамбылская обл., Меркенский р-н, а. Мерке, ул. Исмаилова, 200"
401,8,1,3266,52085,3G_TAR_zhibek-52085,73.1686707,42.8719711,3G,"Жамбылская обл., Меркенский р-н, а. Мерке, ул. Исмаилова, 200"
401,8,1,3266,52086,3G_TAR_zhibek-52086,73.1686707,42.8719711,3G,"Жамбылская обл., Меркенский р-н, а. Мерке, ул. Исмаилова, 200"
401,8,1,6262,51978,3G_TAR_zvezda-51978,71.4399719,42.9213905,3G,"Жамбылская обл., Байзакский р-н, а. Красная звезда, водонапорная башня"
401,8,1,6262,51979,3G_TAR_zvezda-51979,71.4399719,42.9213905,3G,"Жамбылская обл., Байзакский р-н, а. Красная звезда, водонапорная башня"
401,8,1,6262,51970,3G_TAR_zvezda-51970,71.4399719,42.9213905,3G,"Жамбылская обл., Байзакский р-н, а. Красная звезда, водонапорная башня"
401,8,1,6262,51977,3G_TAR_zvezda-51977,71.4399719,42.9213905,3G,"Жамбылская обл., Байзакский р-н, а. Красная звезда, водонапорная башня"
401,8,1,6262,51975,3G_TAR_zvezda-51975,71.4399719,42.9213905,3G,"Жамбылская обл., Байзакский р-н, а. Красная звезда, водонапорная башня"
401,8,1,6262,51976,3G_TAR_zvezda-51976,71.4399719,42.9213905,3G,"Жамбылская обл., Байзакский р-н, а. Красная звезда, водонапорная башня"
401,8,1,6262,52788,3G_TAR_rovnoe-52788,71.4237823,42.9731903,3G,"Жамбылская обл., Байзакский р-н, а. Бурыл, ул. Кунаева, д. 46"
401,8,1,6262,52789,3G_TAR_rovnoe-52789,71.4237823,42.9731903,3G,"Жамбылская обл., Байзакский р-н, а. Бурыл, ул. Кунаева, д. 46"
401,8,1,6262,52780,3G_TAR_rovnoe-52780,71.4237823,42.9731903,3G,"Жамбылская обл., Байзакский р-н, а. Бурыл, ул. Кунаева, д. 46"
401,8,1,6262,52787,3G_TAR_rovnoe-52787,71.4237823,42.9731903,3G,"Жамбылская обл., Байзакский р-н, а. Бурыл, ул. Кунаева, д. 46"
401,8,1,6262,52785,3G_TAR_rovnoe-52785,71.4237823,42.9731903,3G,"Жамбылская обл., Байзакский р-н, а. Бурыл, ул. Кунаева, д. 46"
401,8,1,6262,52786,3G_TAR_rovnoe-52786,71.4237823,42.9731903,3G,"Жамбылская обл., Байзакский р-н, а. Бурыл, ул. Кунаева, д. 46"
401,8,1,6262,51097,3G_TAR_ortalyk-51097,71.3923111,42.9469414,3G,"г. Тараз, Центральный рынок"
401,8,1,6262,51095,3G_TAR_ortalyk-51095,71.3923111,42.9469414,3G,"г. Тараз, Центральный рынок"
401,8,1,6262,51096,3G_TAR_ortalyk-51096,71.3923111,42.9469414,3G,"г. Тараз, Центральный рынок"
401,8,1,6262,51098,3G_TAR_ortalyk-51098,71.3923111,42.9469414,3G,"г. Тараз, Центральный рынок"
401,8,1,6262,51099,3G_TAR_ortalyk-51099,71.3923111,42.9469414,3G,"г. Тараз, Центральный рынок"
401,8,1,6262,51090,3G_TAR_ortalyk-51090,71.3923111,42.9469414,3G,"г. Тараз, Центральный рынок"
401,8,1,3266,52057,3G_TAR_shuavtopark-52057,73.7495804,43.6271095,3G,"Жамбылская обл., Шуский р-н, г. Шу, автовокзал"
401,8,1,3266,52055,3G_TAR_shuavtopark-52055,73.7495804,43.6271095,3G,"Жамбылская обл., Шуский р-н, г. Шу, автовокзал"
401,8,1,3266,52056,3G_TAR_shuavtopark-52056,73.7495804,43.6271095,3G,"Жамбылская обл., Шуский р-н, г. Шу, автовокзал"
401,8,1,3266,52058,3G_TAR_shuavtopark-52058,73.7495804,43.6271095,3G,"Жамбылская обл., Шуский р-н, г. Шу, автовокзал"
401,8,1,3266,52059,3G_TAR_shuavtopark-52059,73.7495804,43.6271095,3G,"Жамбылская обл., Шуский р-н, г. Шу, автовокзал"
401,8,1,3266,52050,3G_TAR_shuavtopark-52050,73.7495804,43.6271095,3G,"Жамбылская обл., Шуский р-н, г. Шу, автовокзал"
401,8,1,3266,51328,3G_TAR_tolebi2-51328,73.7639999,43.6832199,3G,"Жамбылская обл., Шуский р-н, а. Толе би, ул. Шакирова, 215"
401,8,1,3266,51329,3G_TAR_tolebi2-51329,73.7639999,43.6832199,3G,"Жамбылская обл., Шуский р-н, а. Толе би, ул. Шакирова, 215"
401,8,1,3266,51320,3G_TAR_tolebi2-51320,73.7639999,43.6832199,3G,"Жамбылская обл., Шуский р-н, а. Толе би, ул. Шакирова, 215"
401,8,1,3266,51327,3G_TAR_tolebi2-51327,73.7639999,43.6832199,3G,"Жамбылская обл., Шуский р-н, а. Толе би, ул. Шакирова, 215"
401,8,1,3266,51325,3G_TAR_tolebi2-51325,73.7639999,43.6832199,3G,"Жамбылская обл., Шуский р-н, а. Толе би, ул. Шакирова, 215"
401,8,1,3266,51326,3G_TAR_tolebi2-51326,73.7639999,43.6832199,3G,"Жамбылская обл., Шуский р-н, а. Толе би, ул. Шакирова, 215"
401,8,1,6264,6878,3G_TAR_bmplant-6878,71.4454193,42.848999,3G,"Жамбылская обл., Жамбылский р-н, а. Жалпак-Тобе, ул. Советская, 7"
401,8,1,6264,6879,3G_TAR_bmplant-6879,71.4454193,42.848999,3G,"Жамбылская обл., Жамбылский р-н, а. Жалпак-Тобе, ул. Советская, 7"
401,8,1,6264,6870,3G_TAR_bmplant-6870,71.4454193,42.848999,3G,"Жамбылская обл., Жамбылский р-н, а. Жалпак-Тобе, ул. Советская, 7"
401,8,1,6264,6877,3G_TAR_bmplant-6877,71.4454193,42.848999,3G,"Жамбылская обл., Жамбылский р-н, а. Жалпак-Тобе, ул. Советская, 7"
401,8,1,6264,6875,3G_TAR_bmplant-6875,71.4454193,42.848999,3G,"Жамбылская обл., Жамбылский р-н, а. Жалпак-Тобе, ул. Советская, 7"
401,8,1,6264,6876,3G_TAR_bmplant-6876,71.4454193,42.848999,3G,"Жамбылская обл., Жамбылский р-н, а. Жалпак-Тобе, ул. Советская, 7"
401,8,1,6260,51018,3G_TAR_targu-51018,71.3733368,42.9026108,3G,"г. Тараз, ул. Сулеменова, 9"
401,8,1,6260,51019,3G_TAR_targu-51019,71.3733368,42.9026108,3G,"г. Тараз, ул. Сулеменова, 9"
401,8,1,6260,51010,3G_TAR_targu-51010,71.3733368,42.9026108,3G,"г. Тараз, ул. Сулеменова, 9"
401,8,1,6260,51017,3G_TAR_targu-51017,71.3733368,42.9026108,3G,"г. Тараз, ул. Сулеменова, 9"
401,8,1,6260,51015,3G_TAR_targu-51015,71.3733368,42.9026108,3G,"г. Тараз, ул. Сулеменова, 9"
401,8,1,6260,51016,3G_TAR_targu-51016,71.3733368,42.9026108,3G,"г. Тараз, ул. Сулеменова, 9"
401,8,1,6260,52018,3G_TAR_bta-52018,71.3688889,42.8947792,3G,"г. Тараз, ул. Желтоксан, 75"
401,8,1,6260,52019,3G_TAR_bta-52019,71.3688889,42.8947792,3G,"г. Тараз, ул. Желтоксан, 75"
401,8,1,6260,52010,3G_TAR_bta-52010,71.3688889,42.8947792,3G,"г. Тараз, ул. Желтоксан, 75"
401,8,1,6260,52017,3G_TAR_bta-52017,71.3688889,42.8947792,3G,"г. Тараз, ул. Желтоксан, 75"
401,8,1,6260,52015,3G_TAR_bta-52015,71.3688889,42.8947792,3G,"г. Тараз, ул. Желтоксан, 75"
401,8,1,6260,52016,3G_TAR_bta-52016,71.3688889,42.8947792,3G,"г. Тараз, ул. Желтоксан, 75"
401,8,1,6264,51128,3G_TAR_onerpaz-51128,71.4058304,42.879612,3G,"г. Тараз, ул. Жибек Жолы, 11А"
401,8,1,6264,51129,3G_TAR_onerpaz-51129,71.4058304,42.879612,3G,"г. Тараз, ул. Жибек Жолы, 11А"
401,8,1,6264,51120,3G_TAR_onerpaz-51120,71.4058304,42.879612,3G,"г. Тараз, ул. Жибек Жолы, 11А"
401,8,1,6264,51127,3G_TAR_onerpaz-51127,71.4058304,42.879612,3G,"г. Тараз, ул. Жибек Жолы, 11А"
401,8,1,6264,51125,3G_TAR_onerpaz-51125,71.4058304,42.879612,3G,"г. Тараз, ул. Жибек Жолы, 11А"
401,8,1,6264,51126,3G_TAR_onerpaz-51126,71.4058304,42.879612,3G,"г. Тараз, ул. Жибек Жолы, 11А"
401,8,1,6262,52158,3G_TAR_kirova-52158,71.3767776,42.937191,3G,"г. Тараз, ул. Аскарова, 278"
401,8,1,6262,52159,3G_TAR_kirova-52159,71.3767776,42.937191,3G,"г. Тараз, ул. Аскарова, 278"
401,8,1,6262,52150,3G_TAR_kirova-52150,71.3767776,42.937191,3G,"г. Тараз, ул. Аскарова, 278"
401,8,1,6262,52157,3G_TAR_kirova-52157,71.3767776,42.937191,3G,"г. Тараз, ул. Аскарова, 278"
401,8,1,6262,52155,3G_TAR_kirova-52155,71.3767776,42.937191,3G,"г. Тараз, ул. Аскарова, 278"
401,8,1,6262,52156,3G_TAR_kirova-52156,71.3767776,42.937191,3G,"г. Тараз, ул. Аскарова, 278"
401,8,1,6264,52767,3G_TAR_arka-52767,71.3906937,42.8775558,3G,"г. Тараз, ул. Майкы би, д. 52"
401,8,1,6264,52765,3G_TAR_arka-52765,71.3906937,42.8775558,3G,"г. Тараз, ул. Майкы би, д. 52"
401,8,1,6264,52766,3G_TAR_arka-52766,71.3906937,42.8775558,3G,"г. Тараз, ул. Майкы би, д. 52"
401,8,1,6264,52768,3G_TAR_arka-52768,71.3906937,42.8775558,3G,"г. Тараз, ул. Майкы би, д. 52"
401,8,1,6264,52769,3G_TAR_arka-52769,71.3906937,42.8775558,3G,"г. Тараз, ул. Майкы би, д. 52"
401,8,1,6264,52760,3G_TAR_arka-52760,71.3906937,42.8775558,3G,"г. Тараз, ул. Майкы би, д. 52"
401,8,1,6260,52828,3G_TAR_unus-52828,71.3877487,42.8942184,3G,"г. Тараз, ул. Байзак Батыра"
401,8,1,6260,52829,3G_TAR_unus-52829,71.3877487,42.8942184,3G,"г. Тараз, ул. Байзак Батыра"
401,8,1,6260,52820,3G_TAR_unus-52820,71.3877487,42.8942184,3G,"г. Тараз, ул. Байзак Батыра"
401,8,1,6260,52827,3G_TAR_unus-52827,71.3877487,42.8942184,3G,"г. Тараз, ул. Байзак Батыра"
401,8,1,6260,52825,3G_TAR_unus-52825,71.3877487,42.8942184,3G,"г. Тараз, ул. Байзак Батыра"
401,8,1,6260,52826,3G_TAR_unus-52826,71.3877487,42.8942184,3G,"г. Тараз, ул. Байзак Батыра"
401,8,1,6268,52197,3G_TAR_border-52197,74.7093582,43.027916,3G,"Жамбылская обл., Кордайский р-н, а. Кордай, ул. Жибек-Жолы, 66"
401,8,1,6268,52195,3G_TAR_border-52195,74.7093582,43.027916,3G,"Жамбылская обл., Кордайский р-н, а. Кордай, ул. Жибек-Жолы, 66"
401,8,1,6268,52196,3G_TAR_border-52196,74.7093582,43.027916,3G,"Жамбылская обл., Кордайский р-н, а. Кордай, ул. Жибек-Жолы, 66"
401,8,1,6268,52198,3G_TAR_border-52198,74.7093582,43.027916,3G,"Жамбылская обл., Кордайский р-н, а. Кордай, ул. Жибек-Жолы, 66"
401,8,1,6268,52199,3G_TAR_border-52199,74.7093582,43.027916,3G,"Жамбылская обл., Кордайский р-н, а. Кордай, ул. Жибек-Жолы, 66"
401,8,1,6268,52190,3G_TAR_border-52190,74.7093582,43.027916,3G,"Жамбылская обл., Кордайский р-н, а. Кордай, ул. Жибек-Жолы, 66"
401,8,1,3266,52208,3G_TAR_enbekshi-52208,72.7298584,42.9120293,3G,"Жамбылская обл., Рыскуловский р-н, ул. Жибек-Жолы, на территории рынка, "
401,8,1,3266,52209,3G_TAR_enbekshi-52209,72.7298584,42.9120293,3G,"Жамбылская обл., Рыскуловский р-н, ул. Жибек-Жолы, на территории рынка, "
401,8,1,3266,52200,3G_TAR_enbekshi-52200,72.7298584,42.9120293,3G,"Жамбылская обл., Рыскуловский р-н, ул. Жибек-Жолы, на территории рынка, "
401,8,1,3266,51998,3G_TAR_transport-51998,73.7590332,43.6022987,3G,"Жамбылская обл., Шуский р-н, г. Шу, ул. Сатпаева, 155"
401,8,1,3266,51999,3G_TAR_transport-51999,73.7590332,43.6022987,3G,"Жамбылская обл., Шуский р-н, г. Шу, ул. Сатпаева, 155"
401,8,1,3266,51990,3G_TAR_transport-51990,73.7590332,43.6022987,3G,"Жамбылская обл., Шуский р-н, г. Шу, ул. Сатпаева, 155"
401,8,1,3266,51997,3G_TAR_transport-51997,73.7590332,43.6022987,3G,"Жамбылская обл., Шуский р-н, г. Шу, ул. Сатпаева, 155"
401,8,1,3266,51995,3G_TAR_transport-51995,73.7590332,43.6022987,3G,"Жамбылская обл., Шуский р-н, г. Шу, ул. Сатпаева, 155"
401,8,1,3266,51996,3G_TAR_transport-51996,73.7590332,43.6022987,3G,"Жамбылская обл., Шуский р-н, г. Шу, ул. Сатпаева, 155"
401,8,1,3260,51718,3G_TAR_vinogradova-51718,71.3776703,42.9235001,3G,"г. Тараз, ул. Виноградова, 217 Б"
401,8,1,3260,51719,3G_TAR_vinogradova-51719,71.3776703,42.9235001,3G,"г. Тараз, ул. Виноградова, 217 Б"
401,8,1,3260,51710,3G_TAR_vinogradova-51710,71.3776703,42.9235001,3G,"г. Тараз, ул. Виноградова, 217 Б"
401,8,1,3260,51717,3G_TAR_vinogradova-51717,71.3776703,42.9235001,3G,"г. Тараз, ул. Виноградова, 217 Б"
401,8,1,3260,51715,3G_TAR_vinogradova-51715,71.3776703,42.9235001,3G,"г. Тараз, ул. Виноградова, 217 Б"
401,8,1,3260,51716,3G_TAR_vinogradova-51716,71.3776703,42.9235001,3G,"г. Тараз, ул. Виноградова, 217 Б"
401,4,1,6132,27380,3G_AKT_daneker-27380,57.1331406,50.3082199,3G,"Актюбинская обл., г. Актобе, ул. Пожарского, д. 43, Магазин Данекер"
401,4,1,6132,27438,3G_AKT_dina-27438,57.1637802,50.2767792,3G,"Актюбинская обл., г. Актобе, пр. Санкибай Батыра, д. 60"
401,4,1,6132,27439,3G_AKT_dina-27439,57.1637802,50.2767792,3G,"Актюбинская обл., г. Актобе, пр. Санкибай Батыра, д. 60"
401,4,1,6132,27430,3G_AKT_dina-27430,57.1637802,50.2767792,3G,"Актюбинская обл., г. Актобе, пр. Санкибай Батыра, д. 60"
401,4,1,6132,27868,3G_AKT_kunaev-27868,57.232811,50.2918282,3G,"Актюбинская обл., г. Актобе, ул. Кунаева, д. 186"
401,4,1,6132,27869,3G_AKT_kunaev-27869,57.232811,50.2918282,3G,"Актюбинская обл., г. Актобе, ул. Кунаева, д. 186"
401,4,1,6132,27860,3G_AKT_kunaev-27860,57.232811,50.2918282,3G,"Актюбинская обл., г. Актобе, ул. Кунаева, д. 186"
401,4,1,6132,27867,3G_AKT_kunaev-27867,57.232811,50.2918282,3G,"Актюбинская обл., г. Актобе, ул. Кунаева, д. 186"
401,4,1,6132,27865,3G_AKT_kunaev-27865,57.232811,50.2918282,3G,"Актюбинская обл., г. Актобе, ул. Кунаева, д. 186"
401,4,1,6132,27866,3G_AKT_kunaev-27866,57.232811,50.2918282,3G,"Актюбинская обл., г. Актобе, ул. Кунаева, д. 186"
401,4,1,6132,27028,3G_AKT_leshoz-27028,57.2838287,50.2758904,3G,"Актюбинская обл., г. Актобе, п. Заречный-3, уч 145"
401,4,1,6132,27029,3G_AKT_leshoz-27029,57.2838287,50.2758904,3G,"Актюбинская обл., г. Актобе, п. Заречный-3, уч 145"
401,4,1,6132,27020,3G_AKT_leshoz-27020,57.2838287,50.2758904,3G,"Актюбинская обл., г. Актобе, п. Заречный-3, уч 145"
401,4,1,6134,28917,3G_AKT_bazarnaya-28917,56.4801903,49.1428909,3G,"Актюбинская обл., г. Темир, ул. Базарная, д. 5"
401,4,1,6134,28918,3G_AKT_bazarnaya-28918,56.4801903,49.1428909,3G,"Актюбинская обл., г. Темир, ул. Базарная, д. 5"
401,4,1,6134,28919,3G_AKT_bazarnaya-28919,56.4801903,49.1428909,3G,"Актюбинская обл., г. Темир, ул. Базарная, д. 5"
401,4,1,6134,28910,3G_AKT_bazarnaya-28910,56.4801903,49.1428909,3G,"Актюбинская обл., г. Темир, ул. Базарная, д. 5"
401,4,1,6132,27728,3G_AKT_bestamak-27728,57.34161,50.0501137,3G,"Актюбинская обл., Алгинский р-н, п. Бестамак, трасса Актобе-Атырау"
401,4,1,6132,27729,3G_AKT_bestamak-27729,57.34161,50.0501137,3G,"Актюбинская обл., Алгинский р-н, п. Бестамак, трасса Актобе-Атырау"
401,4,1,6132,27720,3G_AKT_bestamak-27720,57.34161,50.0501137,3G,"Актюбинская обл., Алгинский р-н, п. Бестамак, трасса Актобе-Атырау"
401,4,1,6132,27727,3G_AKT_bestamak-27727,57.34161,50.0501137,3G,"Актюбинская обл., Алгинский р-н, п. Бестамак, трасса Актобе-Атырау"
401,4,1,6132,27725,3G_AKT_bestamak-27725,57.34161,50.0501137,3G,"Актюбинская обл., Алгинский р-н, п. Бестамак, трасса Актобе-Атырау"
401,4,1,6132,27726,3G_AKT_bestamak-27726,57.34161,50.0501137,3G,"Актюбинская обл., Алгинский р-н, п. Бестамак, трасса Актобе-Атырау"
401,4,1,6132,28938,3G_AKT_baishev-28938,57.1604195,50.2814407,3G,"Актюбинская обл., г. Актобе, ул. Бр. Жубановых, д. 302, корп. А"
401,4,1,6132,28939,3G_AKT_baishev-28939,57.1604195,50.2814407,3G,"Актюбинская обл., г. Актобе, ул. Бр. Жубановых, д. 302, корп. А"
401,4,1,6132,28930,3G_AKT_baishev-28930,57.1604195,50.2814407,3G,"Актюбинская обл., г. Актобе, ул. Бр. Жубановых, д. 302, корп. А"
401,4,1,6132,28937,3G_AKT_baishev-28937,57.1604195,50.2814407,3G,"Актюбинская обл., г. Актобе, ул. Бр. Жубановых, д. 302, корп. А"
401,4,1,6132,28935,3G_AKT_baishev-28935,57.1604195,50.2814407,3G,"Актюбинская обл., г. Актобе, ул. Бр. Жубановых, д. 302, корп. А"
401,4,1,6132,28936,3G_AKT_baishev-28936,57.1604195,50.2814407,3G,"Актюбинская обл., г. Актобе, ул. Бр. Жубановых, д. 302, корп. А"
401,4,1,6132,27828,3G_AKT_petropavlovka-27828,57.4359016,50.5382996,3G,"Актюбинская обл., Коргалинский район, пос Петропавловка. "
401,4,1,6132,27829,3G_AKT_petropavlovka-27829,57.4359016,50.5382996,3G,"Актюбинская обл., Коргалинский район, пос Петропавловка. "
401,4,1,6132,28625,3G_AKT_petropavlovka-28625,57.4359016,50.5382996,3G,"Актюбинская обл., Коргалинский район, пос Петропавловка. "
401,4,1,6132,28626,3G_AKT_petropavlovka-28626,57.4359016,50.5382996,3G,"Актюбинская обл., Коргалинский район, пос Петропавловка. "
401,4,1,6132,27328,3G_AKT_stadion-27328,57.160099,50.2911987,3G,"Актюбинская обл., г. Актобе, ул. Абулхаир хана, 56"
401,4,1,6132,27329,3G_AKT_stadion-27329,57.160099,50.2911987,3G,"Актюбинская обл., г. Актобе, ул. Абулхаир хана, 56"
401,4,1,6132,27320,3G_AKT_stadion-27320,57.160099,50.2911987,3G,"Актюбинская обл., г. Актобе, ул. Абулхаир хана, 56"
401,4,1,6132,27327,3G_AKT_stadion-27327,57.160099,50.2911987,3G,"Актюбинская обл., г. Актобе, ул. Абулхаир хана, 56"
401,4,1,6132,27325,3G_AKT_stadion-27325,57.160099,50.2911987,3G,"Актюбинская обл., г. Актобе, ул. Абулхаир хана, 56"
401,4,1,6132,27326,3G_AKT_stadion-27326,57.160099,50.2911987,3G,"Актюбинская обл., г. Актобе, ул. Абулхаир хана, 56"
401,4,1,6132,27588,3G_AKT_koktau-27588,59.0797997,50.4869003,3G,"Актюбинская обл., п. Коктау, мачта"
401,4,1,6132,27589,3G_AKT_koktau-27589,59.0797997,50.4869003,3G,"Актюбинская обл., п. Коктау, мачта"
401,4,1,6132,27580,3G_AKT_koktau-27580,59.0797997,50.4869003,3G,"Актюбинская обл., п. Коктау, мачта"
401,4,1,6132,27587,3G_AKT_koktau-27587,59.0797997,50.4869003,3G,"Актюбинская обл., п. Коктау, мачта"
401,4,1,6132,27585,3G_AKT_koktau-27585,59.0797997,50.4869003,3G,"Актюбинская обл., п. Коктау, мачта"
401,4,1,6132,27586,3G_AKT_koktau-27586,59.0797997,50.4869003,3G,"Актюбинская обл., п. Коктау, мачта"
401,4,1,6132,27998,3G_AKT_moyka-27998,57.1823006,50.2873001,3G,"Актюбинская обл., г. Актобе, ул. г. Жубановой. "
401,4,1,6132,27999,3G_AKT_moyka-27999,57.1823006,50.2873001,3G,"Актюбинская обл., г. Актобе, ул. г. Жубановой. "
401,4,1,6132,27990,3G_AKT_moyka-27990,57.1823006,50.2873001,3G,"Актюбинская обл., г. Актобе, ул. г. Жубановой. "
401,4,1,6132,27115,3G_AKT_zarechnyi-27115,57.2728996,50.2887993,3G,"Актюбинская обл., г. Актобе, п. Заречный, база Казтранскома"
401,4,1,6132,27116,3G_AKT_zarechnyi-27116,57.2728996,50.2887993,3G,"Актюбинская обл., г. Актобе, п. Заречный, база Казтранскома"
401,4,1,6132,27117,3G_AKT_zarechnyi-27117,57.2728996,50.2887993,3G,"Актюбинская обл., г. Актобе, п. Заречный, база Казтранскома"
401,4,1,6132,27440,3G_AKT_zarechnyi-27440,57.2728996,50.2887993,3G,"Актюбинская обл., г. Актобе, п. Заречный, база Казтранскома"
401,4,1,6132,27448,3G_AKT_zarechnyi-27448,57.2728996,50.2887993,3G,"Актюбинская обл., г. Актобе, п. Заречный, база Казтранскома"
401,4,1,6132,27449,3G_AKT_zarechnyi-27449,57.2728996,50.2887993,3G,"Актюбинская обл., г. Актобе, п. Заречный, база Казтранскома"
401,4,1,6132,27670,3G_AKT_geofizika-27670,57.3200989,50.3194008,3G,"Актюбинская обл., г. Актобе, с. Каргалинское, пер-к Дальний, 5"
401,4,1,6132,27678,3G_AKT_geofizika-27678,57.3200989,50.3194008,3G,"Актюбинская обл., г. Актобе, с. Каргалинское, пер-к Дальний, 5"
401,4,1,6132,27679,3G_AKT_geofizika-27679,57.3200989,50.3194008,3G,"Актюбинская обл., г. Актобе, с. Каргалинское, пер-к Дальний, 5"
401,4,1,6132,28745,3G_AKT_geofizika-28745,57.3200989,50.3194008,3G,"Актюбинская обл., г. Актобе, с. Каргалинское, пер-к Дальний, 5"
401,4,1,6132,28746,3G_AKT_geofizika-28746,57.3200989,50.3194008,3G,"Актюбинская обл., г. Актобе, с. Каргалинское, пер-к Дальний, 5"
401,4,1,6132,28747,3G_AKT_geofizika-28747,57.3200989,50.3194008,3G,"Актюбинская обл., г. Актобе, с. Каргалинское, пер-к Дальний, 5"
401,4,1,6132,27050,3G_AKT_api-27050,57.1990547,50.29039,3G,"Актюбинская обл., г. Актобе, ""11 мкр., 31 ""а"""
401,4,1,6132,27058,3G_AKT_api-27058,57.1990547,50.29039,3G,"Актюбинская обл., г. Актобе, ""11 мкр., 31 ""а"""
401,4,1,6132,27059,3G_AKT_api-27059,57.1990547,50.29039,3G,"Актюбинская обл., г. Актобе, ""11 мкр., 31 ""а"""
401,4,1,6132,28635,3G_AKT_api-28635,57.1990547,50.29039,3G,"Актюбинская обл., г. Актобе, ""11 мкр., 31 ""а"""
401,4,1,6132,28636,3G_AKT_api-28636,57.1990547,50.29039,3G,"Актюбинская обл., г. Актобе, ""11 мкр., 31 ""а"""
401,4,1,6132,28637,3G_AKT_api-28637,57.1990547,50.29039,3G,"Актюбинская обл., г. Актобе, ""11 мкр., 31 ""а"""
401,4,1,6132,27030,3G_AKT_switch-27030,57.2386093,50.2566948,3G,"Актюбинская обл., г. Актобе, ул. Гоголя, д. 89"
401,4,1,6132,27038,3G_AKT_switch-27038,57.2386093,50.2566948,3G,"Актюбинская обл., г. Актобе, ул. Гоголя, д. 89"
401,4,1,6132,27039,3G_AKT_switch-27039,57.2386093,50.2566948,3G,"Актюбинская обл., г. Актобе, ул. Гоголя, д. 89"
401,4,1,6132,27705,3G_AKT_switch-27705,57.2386093,50.2566948,3G,"Актюбинская обл., г. Актобе, ул. Гоголя, д. 89"
401,4,1,6132,27706,3G_AKT_switch-27706,57.2386093,50.2566948,3G,"Актюбинская обл., г. Актобе, ул. Гоголя, д. 89"
401,4,1,6132,27707,3G_AKT_switch-27707,57.2386093,50.2566948,3G,"Актюбинская обл., г. Актобе, ул. Гоголя, д. 89"
401,4,1,6132,28570,3G_AKT_bolashak-28570,57.2007217,50.2637787,3G,"Актюбинская обл., г. Актобе, 12 мкр. ВГ, д. 131, корп. Г"
401,13,1,2258,59686,3G_SHM_toykhana-59686,69.2553329,42.6048317,3G,"ЮКО, Ордабасынский р-н, с. Темирлановка, ул. Аббасовб/н"
401,13,1,2258,59687,3G_SHM_toykhana-59687,69.2553329,42.6048317,3G,"ЮКО, Ордабасынский р-н, с. Темирлановка, ул. Аббасовб/н"
401,13,1,2257,5378,3G_SRG_dramtheatre-5378,68.3260269,40.7747498,3G,"ЮКО, Мактааральский р-н, г. Жетысай, ДК"
401,13,1,2257,5379,3G_SRG_dramtheatre-5379,68.3260269,40.7747498,3G,"ЮКО, Мактааральский р-н, г. Жетысай, ДК"
401,13,1,2257,5370,3G_SRG_dramtheatre-5370,68.3260269,40.7747498,3G,"ЮКО, Мактааральский р-н, г. Жетысай, ДК"
401,13,1,2257,5377,3G_SRG_dramtheatre-5377,68.3260269,40.7747498,3G,"ЮКО, Мактааральский р-н, г. Жетысай, ДК"
401,13,1,2257,5375,3G_SRG_dramtheatre-5375,68.3260269,40.7747498,3G,"ЮКО, Мактааральский р-н, г. Жетысай, ДК"
401,13,1,2257,5376,3G_SRG_dramtheatre-5376,68.3260269,40.7747498,3G,"ЮКО, Мактааральский р-н, г. Жетысай, ДК"
401,13,1,2256,29560,3G_TUR_ortakbay-29560,68.5219421,43.1969986,3G,"ЮКО, Туркестанская г. а, г. Туркестан, п. Старый Икан, организация МТС"
401,13,1,2256,29565,3G_TUR_ortakbay-29565,68.5219421,43.1969986,3G,"ЮКО, Туркестанская г. а, г. Туркестан, п. Старый Икан, организация МТС"
